UniqueCount	AmbigCount
1	257
196	0
0	8
236	0
14	0
0	0
0	0
0	0
29	14
0	0
31	0
149	0
0	0
11	0
3	0
43	42
2	42
3	23
0	0
19	0
4	3
12	0
12	0
0	15
34	45
24	30
0	0
3	0
74	0
10	0
2	0
3	0
4	0
382	0
1	54
53	217
2	24
78	194
0	194
5	0
32	0
57	2
329	0
0	0
20	0
116	0
63	0
0	0
6	18
3	18
1	0
2	0
2	0
13	0
16	0
51	333
4	3
1	0
0	0
6	6
0	6
2	96
19	96
0	0
4	0
1	217
0	219
0	0
258	0
18	0
279	0
67	0
12	0
172	2
48	0
36	0
28	0
2	0
0	0
39	1
14	0
351	0
10	0
12	0
0	0
92	0
134	0
2	0
127	0
316	0
0	0
6	0
14	0
0	112
13	63
16	3
50	3
0	0
0	30
1	0
0	0
12	71
71	0
115	0
168	0
0	0
2	0
1	0
1	25
5	37
51	34
48	0
0	0
32	90
57	0
898	0
24	0
48	0
106	0
8	97
14	0
0	1
43	0
1083	0
0	0
83	0
1	0
2	0
6	121
96	121
3	13
11	13
29	0
3	0
8	0
152	0
1	5
34	64
227	0
0	0
86	9
34	0
2	2
2	0
0	9
3	36
5	180
2	0
1	0
1	0
4	0
0	0
1	1
30	0
1	0
12	0
162	1
72	0
17	0
0	0
145	0
2	0
213	0
2	0
29	1
80	0
263	0
76	0
0	349
2	356
6	356
12	0
15	0
695	0
77	719
61	719
8	0
3	0
0	19
8	19
0	0
42	0
71	0
0	44
2	136
1	107
10	0
438	0
218	29
5	29
1297	0
2	0
89	0
86	0
30	18
0	0
1	18
6	0
9	0
14	0
11	265
0	265
1	0
17	0
1	0
8	10
29	0
173	0
2	1
0	1
1	0
9	0
188	0
10	11
0	2
37	0
20	0
7	1
48	1
257	208
44	2
6	53
1	41
2	119
14	0
18	0
41	0
0	0
27	206
6	206
22	162
0	3
0	1
48	0
10	0
0	0
3	0
67	549
123	549
21	2
332	0
0	1
0	0
271	5
0	5
78	350
1	231
14	32
161	693
0	0
18	0
1	0
9	115
0	115
13	12
70	0
0	0
2	0
0	0
121	0
23	120
60	0
245	0
1	0
814	18
68	0
0	3
11	3
613	0
3	1
27	0
1	1
1	54
6	0
62	0
0	0
274	204
2	204
1	0
247	0
130	0
222	0
4	0
39	66
8	66
0	4
1	0
15	4
125	0
231	0
1	0
1	0
305	0
53	0
0	2
3	1
0	10
96	10
78	0
1	0
133	33
50	33
51	0
1495	0
302	0
13	1
9	0
0	0
26	0
0	0
8	1
0	0
20	1
7	1
32	0
87	0
9	0
1313	0
0	0
40	0
4	0
7	0
6	0
3	0
466	0
47	231
0	0
13	0
7	179
5	179
1	118
40	89
6	118
17	130
4	108
1	487
10	18
12	18
0	2
4	0
1	0
0	0
21	0
0	0
8	0
663	0
537	0
263	0
104	1
66	0
926	1
0	0
0	69
0	69
1	0
219	0
116	0
45	0
2	0
320	1
24	0
3	0
4	5
3	0
119	3
20	0
0	0
7	12
19	12
0	3535
6	3535
156	1
3	1
69	0
4	24
0	1
0	34
14	34
128	0
147	0
3	0
39	0
194	0
1	76
9	75
462	0
0	0
2	0
1	0
2	0
26	10
0	10
21	0
333	0
206	694
98	695
11	0
216	0
5	13
5	13
83	0
6	1
0	10
10	96
0	0
436	4
3	0
15	0
0	0
2	0
0	0
25	0
62	0
4	0
37	0
103	0
147	0
1	0
205	6
848	3
51	0
79	388
162	7
15	10
10	0
2	0
0	0
124	423
52	423
6	0
3	769
432	769
50	6
39	0
124	185
52	0
33	20
0	1
0	19
15	0
205	0
1	156
3	0
63	2
0	0
0	0
4	0
885	0
16	13
760	13
123	0
1	0
13	0
6	0
20	0
28	0
3	0
19	0
69	0
359	4
673	4
155	0
107	0
397	0
1	0
254	0
250	0
20	0
517	0
8	1
0	2
0	196
89	205
13	0
11	0
10	3
13	0
3	118
33	42
5	184
0	0
0	237
