UniqueCount	AmbigCount
86	0
178	0
418	0
609	0
811	0
96	0
158	0
187	0
27	192
24	192
190	0
119	495
131	0
76	0
236	0
26	785
46	113
132	785
499	17
481	0
355	0
58	0
58	0
0	156
50	0
52	57
0	65
368	0
707	0
175	0
1093	0
126	0
0	495
141	0
343	0
0	65
260	0
307	0
52	2
292	0
315	0
0	101
0	652
175	5
151	0
15	0
252	0
339	0
659	0
795	0
282	0
178	0
68	0
1178	3
50	0
51	300
307	0
25	0
411	0
399	52
89	604
57	600
258	0
0	156
93	0
350	0
7	0
321	0
1502	0
636	2
49	356
132	0
1082	0
92	0
275	0
177	0
200	0
581	251
126	0
593	0
110	0
352	0
352	637
87	637
211	0
197	9875
339	0
134	1004
0	82
126	0
210	0
188	0
236	0
0	147
187	0
27	0
169	0
29	0
169	0
929	0
404	3
251	0
19	95
381	0
0	71
395	0
0	686
259	0
1245	0
0	137
659	0
189	0
307	0
278	0
114	0
0	686
0	144
63	0
0	647
31	0
252	0
788	13
301	0
77	0
149	0
17	144
108	0
643	0
25	0
0	402
731	0
365	0
139	0
425	8
235	0
202	329
380	0
58	0
7	0
275	21
859	168
65	152
644	661
0	380
194	0
124	0
7	380
0	57
31	60
0	516
218	0
0	495
0	653
346	0
137	0
599	0
589	0
118	459
39	0
0	708
452	0
226	0
8	12
522	0
12	815
18	271
81	0
476	1539
257	0
114	0
105	191
57	384
680	0
513	233
244	0
0	309
322	0
35	10
0	309
177	18
128	0
579	0
331	0
310	0
576	0
111	220
35	43
82	0
118	0
724	0
610	0
0	220
24	0
27	0
654	0
1032	0
169	0
66	281
160	0
278	0
289	0
36	0
14	387
69	0
2	0
160	0
21	46
76	0
222	521
330	0
31	1428
105	0
447	0
148	0
9	0
117	32
165	521
4	301
54	1428
185	570
269	0
14	0
18	46
102	0
9	93
53	384
0	276
143	0
0	92
321	0
254	0
0	261
457	0
90	262
65	0
74	0
1218	0
108	0
50	0
32	0
272	0
0	0
144	87
102	0
138	0
399	0
0	274
591	0
0	276
34	702
81	0
174	0
73	0
87	0
1	0
60	0
596	0
76	92
151	0
702	0
51	0
67	61
25	702
314	0
46	117
18	0
460	0
169	0
45	74
45	0
23	41
191	1189
238	0
586	0
36	0
776	0
10	0
0	727
0	0
574	0
802	0
113	0
22	262
13	134
1177	0
95	260
0	12
0	782
0	0
478	0
709	0
310	0
531	0
849	0
18	0
457	0
465	0
74	0
0	134
301	0
687	0
69	0
68	0
109	0
111	0
1027	0
482	0
384	32
103	0
244	0
22	0
191	0
364	0
115	0
41	257
14	48
110	0
329	0
316	0
362	2
171	0
59	0
786	610
339	0
39	370
618	0
748	0
793	0
426	45
221	19
535	160
321	0
231	0
132	7
183	2630
1	6
86	0
0	544
0	281
394	0
260	0
838	0
140	244
51	0
51	0
326	0
33	0
18	131
49	0
312	0
156	0
0	428
85	0
61	0
484	2270
55	0
427	0
18	258
88	18
193	0
758	0
33	0
86	0
24	258
557	0
208	0
959	0
36	289
135	0
0	100
0	178
607	0
1407	0
186	197
89	0
281	0
282	0
31	425
0	323
101	0
0	460
1234	0
33	47
0	458
0	233
192	486
136	0
0	203
94	0
0	202
176	0
12	458
69	0
0	323
0	0
73	18
20	203
134	0
9	0
1128	0
80	0
95	0
264	0
143	0
0	89
127	0
234	316
70	0
25	0
235	0
0	270
0	318
200	0
1053	0
872	0
313	0
180	0
462	0
548	0
242	0
266	0
270	0
444	0
0	318
6	148
84	12
163	1
48	0
158	0
138	0
23	467
84	110
66	0
0	425
74	0
86	0
106	0
384	0
24	18
196	0
129	0
35	68
162	0
1420	0
0	127
618	9
312	0
279	0
98	0
243	0
238	0
510	0
0	110
255	72
830	0
98	0
0	0
0	127
196	0
241	178
851	0
54	0
74	0
263	0
0	0
0	110
0	152
82	8
99	0
0	134
402	0
182	46
0	614
11957	4215
0	18
0	162
237	0
304	0
216	0
144	11
249	9
0	30
501	75
327	52
57	113
118	0
106	0
0	134
1611	0
0	162
114	0
316	0
104	0
307	0
38	0
430	138
135	11
313	557
366	0
168	0
137	0
71	353
749	0
238	7
74	0
356	0
