UniqueCount	AmbigCount
195	0
399	1
654	0
992	2
844	0
201	0
292	2
355	1
20	338
8	338
416	0
98	588
129	0
125	3
496	1
18	1416
420	195
99	1416
381	17
1038	0
511	0
180	0
163	0
1	318
207	0
181	68
0	161
352	0
743	0
276	0
1264	0
246	0
0	588
452	0
639	1
1	161
525	0
588	0
163	27
384	0
857	1
8	555
0	456
375	15
459	0
53	3
365	0
758	0
1016	0
1124	0
424	0
383	2
197	0
1259	0
231	0
119	355
483	0
133	0
412	0
493	37
127	1230
152	1209
369	0
0	315
77	0
499	2
75	0
515	0
1661	0
827	2
110	439
319	0
862	0
216	0
704	1
287	5
241	0
891	206
277	2
638	2
356	1
484	0
258	886
78	886
449	0
329	4199
561	1
212	686
34	134
216	0
269	0
154	0
210	0
0	300
211	2
57	2
331	0
114	0
478	3
742	0
487	1
331	0
128	115
695	0
4	444
579	1
20	973
512	1
1783	0
0	180
393	0
145	0
405	1
564	1
224	0
0	973
0	175
319	5
0	346
153	1
364	0
502	13
425	14
130	0
260	0
16	175
271	0
1056	1
120	0
0	530
856	0
358	0
344	0
451	3
269	0
303	290
393	0
186	1
230	0
504	62
1145	248
49	210
986	582
2	595
592	0
226	1
4	595
0	87
152	88
0	322
453	1
0	314
0	787
338	0
277	0
1029	0
1111	0
280	909
103	0
0	834
407	0
356	0
130	18
637	0
5	923
32	225
233	0
760	1640
197	0
154	1
203	119
167	538
967	2
603	308
423	0
5	614
385	0
70	17
0	614
380	5
292	0
633	1
627	0
520	1
582	0
51	498
69	168
260	0
400	0
1137	5
897	1
4	498
63	0
135	0
1029	0
1022	1
377	1
146	535
281	0
447	0
817	0
117	0
9	550
136	0
28	0
270	0
43	119
327	0
89	742
356	0
50	1315
269	0
597	0
390	0
10	78
175	44
66	742
12	286
12	1315
379	641
390	0
64	0
0	119
332	0
4	556
158	406
0	473
472	0
0	218
507	1
424	0
5	251
580	0
59	346
173	1
127	0
969	0
340	0
89	2
158	0
513	1
10	78
224	73
242	0
404	1
425	0
0	271
773	0
6	469
13	939
166	3
226	0
118	0
318	2
46	58
149	0
596	0
78	223
319	0
894	0
291	0
156	145
3	939
262	2
112	175
112	0
405	0
476	0
111	96
95	0
53	93
192	646
429	0
651	0
2	0
664	0
47	0
0	870
0	0
631	2
821	2
203	0
22	346
40	322
1532	0
29	409
0	44
0	913
97	0
576	1
630	0
649	0
850	0
979	0
85	0
381	0
449	0
274	0
3	322
411	0
815	0
