UniqueCount	AmbigCount
7	399
393	0
0	2
191	0
6	0
0	0
0	0
0	0
0	1
0	0
15	0
57	0
0	0
6	0
0	0
15	13
0	13
0	21
0	0
15	0
30	12
7	0
0	0
6	4
2	34
2	30
0	0
8	0
71	0
21	0
0	0
1	0
3	0
352	0
12	68
47	371
0	13
11	69
2	69
5	0
20	0
35	1
483	0
0	0
37	0
178	0
145	0
6	0
33	25
7	25
1	0
13	0
0	0
19	0
12	0
119	345
0	0
0	0
0	0
3	21
0	19
1	150
20	150
3	6
0	0
4	256
0	263
0	0
147	0
28	0
480	0
30	0
1	0
98	0
124	0
22	0
15	0
0	0
0	0
74	2
9	0
317	9
45	0
20	0
0	0
180	0
143	0
2	0
89	0
65	0
0	0
3	0
11	0
0	31
0	58
5	0
25	0
0	0
0	19
0	0
0	0
0	31
105	0
120	0
60	0
0	0
0	0
0	0
0	20
2	37
21	37
37	0
0	0
60	78
135	0
1182	0
13	0
56	0
75	0
0	68
15	0
0	0
107	0
50	0
0	0
31	0
4	0
1	0
12	101
175	101
2	6
0	6
34	0
4	0
10	0
422	0
0	0
24	33
253	0
0	0
18	3
3	0
0	0
12	0
0	1
4	4
4	216
0	0
0	0
0	0
14	4
0	0
0	0
96	0
3	0
22	0
180	6
26	0
1	0
1	0
56	0
0	0
165	0
0	0
114	1
56	0
502	0
35	0
0	504
0	520
23	520
0	0
19	0
1127	0
17	587
7	587
4	0
0	0
0	4
0	4
0	0
47	0
25	0
4	302
5	104
6	98
12	0
378	0
79	10
0	10
1586	0
0	0
139	0
123	0
24	37
6	2
0	37
8	0
10	0
23	0
3	185
0	185
4	0
27	0
0	0
2	15
20	0
173	0
1	0
0	0
0	0
7	0
149	0
5	6
0	0
37	0
9	0
0	0
44	0
185	341
17	0
0	45
1	52
0	172
0	0
8	0
36	0
0	0
5	160
1	160
34	159
0	0
0	6
162	0
40	0
0	0
1	0
72	699
64	699
8	0
327	0
2	0
0	0
216	8
0	8
50	304
17	137
5	3
336	2005
51	0
43	0
4	0
18	95
1	95
26	6
56	0
0	0
2	0
0	0
141	0
44	211
25	0
355	0
0	0
68	10
29	0
2	6
16	6
557	0
0	0
7	4
0	2
0	22
0	0
72	0
0	0
353	148
0	148
0	0
400	0
62	0
402	0
11	0
15	51
0	51
0	0
0	0
19	0
328	0
148	0
0	0
0	0
319	0
52	0
0	0
0	0
0	2
132	2
84	0
0	0
45	11
32	11
10	0
1270	0
416	5
0	0
2	0
0	0
8	0
0	0
21	0
0	0
0	0
4	0
54	0
48	0
24	0
2638	0
3	0
23	0
0	0
21	0
10	0
0	0
757	0
22	69
0	0
28	0
0	178
3	178
0	176
136	132
1	179
10	194
0	169
0	964
10	14
2	14
0	0
5	0
0	0
0	0
64	0
0	0
33	0
640	0
416	0
334	0
93	0
141	0
812	1
0	0
0	73
0	73
1	0
293	0
108	0
104	0
0	0
341	3
6	0
3	0
0	3
206	0
64	0
12	0
0	0
3	9
26	9
9	3241
5	3241
244	6
0	6
61	0
76	243
0	0
0	23
7	33
68	0
168	2
6	4
41	0
79	0
0	64
3	64
486	0
3	0
21	0
4	0
0	0
29	12
0	12
35	0
344	3
103	826
60	831
15	0
128	0
0	0
0	0
37	0
