UniqueCount	AmbigCount
0	0
0	0
5	0
0	0
118	0
148	0
0	0
1	0
1	0
1	0
0	0
0	0
0	0
25	0
0	0
22	0
0	0
99	0
80	0
4	0
4	0
32	0
0	0
127	0
8	0
0	0
41	0
2	0
5	7
0	0
41	0
0	0
5	0
11	0
12	0
0	0
3	0
0	0
14	1
3	0
8	0
8	0
76	0
3	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
94	0
0	0
0	0
0	0
21	0
4	0
0	0
0	0
2	0
214	0
2	0
1	0
176	0
39	0
0	0
0	0
0	0
1	0
0	0
0	0
8	0
0	0
14	0
0	0
0	0
0	0
0	0
41	0
0	0
0	0
0	0
93	0
0	0
0	0
0	0
2	0
1	0
133	0
0	0
0	0
9	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
4	0
62	0
0	0
51	0
1	0
0	0
0	0
142	0
2	0
0	0
0	0
55	0
0	0
6	0
70	0
5	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
2	6
0	0
0	0
0	0
318	0
0	0
15	0
39	0
0	0
0	0
0	0
0	0
0	0
172	0
0	0
0	0
0	0
2	0
44	0
4	5
11	0
0	0
0	0
0	0
580	0
89	0
40	24
0	0
26	0
4	0
0	0
11	0
0	0
0	0
1	0
0	0
0	0
44	0
0	0
0	0
34	0
2	2
24	0
194	0
0	0
1	0
7	0
0	0
49	0
0	0
146	0
52	0
0	0
36	0
50	0
0	0
38	0
0	0
0	0
11	0
42	0
0	0
34	0
6	13
0	0
0	0
0	0
1	0
2	0
437	0
0	0
0	0
0	0
0	0
18	1
15	0
18	0
74	0
0	0
0	0
0	0
102	0
0	0
0	0
48	0
0	0
154	0
9	0
0	0
56	0
15	0
0	0
0	0
15	0
0	0
0	0
5	0
0	0
0	0
0	0
4	0
3	0
0	0
8	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
2	0
1	0
0	0
724	0
0	0
54	0
0	0
0	0
57	0
53	0
7	0
0	0
0	0
0	0
1	0
1	2
19	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
3	0
0	0
0	0
13	0
1	0
5	0
20	0
0	0
57	0
1	1
0	0
10	0
0	0
3	0
4	0
0	0
0	0
0	0
0	0
106	0
1	0
205	0
0	0
3	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
4	0
79	0
73	0
0	1
182	0
4	0
0	0
0	0
0	0
2	0
0	0
13	0
266	0
4	0
8	0
166	0
34	0
0	0
0	0
0	0
0	0
76	0
56	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
10	0
0	0
768	0
11	0
2	0
