UniqueCount	AmbigCount
7	0
0	0
3	0
0	0
89	0
82	0
0	0
5	0
6	0
9	1
0	0
0	0
0	0
5	0
25	0
9	0
0	0
48	0
38	0
1	0
0	0
20	0
0	0
121	0
7	0
0	0
17	0
0	0
2	5
0	0
28	0
0	0
1	0
11	0
7	0
0	0
1	0
0	0
16	0
5	0
1	0
7	0
56	0
3	0
0	0
0	0
0	0
1	0
2	0
3	0
4	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
3	0
46	0
0	0
0	0
0	0
6	0
2	0
0	0
0	0
0	1
142	0
6	0
5	0
169	0
22	0
0	0
0	0
0	0
11	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
5	0
0	0
0	0
116	0
1	0
0	0
2	0
1	0
0	0
85	0
0	0
0	0
5	1
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
30	0
48	0
0	0
16	0
0	0
0	0
37	0
48	0
0	0
0	0
0	0
40	0
0	0
3	0
46	0
3	0
6	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
4	0
205	0
4	0
24	0
40	0
0	0
0	0
0	0
0	0
0	0
83	0
0	0
0	0
0	0
0	0
45	0
3	3
3	0
0	0
0	0
0	0
425	0
50	0
21	3
0	0
12	0
0	0
0	0
3	0
0	0
0	0
4	0
0	0
0	0
14	0
0	0
0	0
39	0
4	9
17	0
106	0
0	0
0	0
2	0
0	0
26	0
96	0
185	0
22	0
0	0
17	0
22	0
0	0
23	0
0	0
4	0
2	0
32	0
0	0
22	0
0	5
0	0
0	0
0	0
7	0
1	0
298	0
0	0
0	0
0	0
0	0
12	0
9	0
8	0
38	0
0	0
0	0
0	0
34	0
0	0
6	0
30	0
0	0
105	0
4	0
0	0
30	0
9	0
0	0
2	0
23	0
6	0
1	0
3	0
0	0
0	0
199	0
8	0
2	0
1	0
2	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
12	0
0	0
0	0
416	0
0	0
38	0
0	0
0	0
27	0
56	0
2	0
2	0
1	0
0	0
0	0
5	0
17	0
0	0
1	0
4	0
0	0
0	0
1	0
1	0
47	0
9	1
0	0
1	0
31	0
3	0
3	0
8	0
0	0
33	0
0	3
0	0
1	0
0	0
7	0
3	0
0	0
0	0
26	0
0	0
108	0
1	0
83	0
0	0
0	0
12	0
0	0
0	0
