UniqueCount	AmbigCount
0	10
36	224
412	72783
13313	31458
0	2837
1944	1054
21	2553
107	22
6	0
6	0
0	2526
238	93
102	1
103	164
0	0
0	0
13	0
547	375
0	0
0	0
0	0
5	0
36	46
333	5
0	0
177	1141
21	134
146	209
106	2130
537	55
0	0
111	0
10	3
0	327
49	0
0	0
1759	133
0	0
37	0
0	0
0	0
0	0
260	87
2	1
161	41
37	30
46	0
34	0
1	0
0	0
0	0
114	29
0	293
19	7
120	52
4	1
22	13
0	0
56	0
4866	295
0	0
0	0
78	14
0	0
485	6
0	0
133	35
6	10
0	0
0	0
1	0
0	0
0	0
43	1
1502	223
29	1
179	6
754	292
607	389
438	188
0	0
0	0
1	0
63	0
952	44
6	166
43	0
383	4
0	0
116	4
83	155
0	0
0	3
0	0
50	189
2453	6
61	0
0	0
88	4
99	9
1126	59
5	0
147	207
488	428
0	0
93	26
76	8
0	0
117	2
0	0
0	0
5	0
0	0
45	227
90	0
252	54
243	0
0	0
20	193
112	36
0	0
10	0
6	0
0	0
10	0
5	0
84	33
0	0
211	0
57	0
0	0
63	0
55	0
356	13
18	0
301	2677
416	34
704	250
187	2
766	7
35	25
0	1
204	12
0	1
1	110
60	19
0	0
25	11
216	122
43	0
221	97
68	37
96	4
145	9
72	0
0	0
273	0
3	2
1	0
4	0
721	10
164	0
75	0
3	0
85	80
160	17
0	8
286	160
0	1
0	0
107	1
36	0
4	0
44	0
0	0
79	10
198	14
121	8
127	0
69	0
2	0
0	0
2	0
669	3
231	0
8	1
734	141
0	2
29	12
155	10
0	0
1	0
95	18
0	0
4	0
215	0
64	11
0	98
70	445
145	12
4	0
6	32
102	22
92	3
168	32
0	0
0	1
0	0
84	487
31	0
2	0
45	0
443	2898
79	370
0	0
7	0
0	3
18	1
212	13
2	0
91	0
70	0
84	0
17	23
109	0
0	0
0	0
142	0
70	0
224	1
0	0
962	0
0	0
3	0
335	34
62	11
3	0
0	0
191	1926
231	38
108	0
0	0
248	35
321	0
58	0
0	0
604	0
102	2
153	14
0	0
303	6
2	0
3	0
0	0
43	4
0	0
65	8
1	26
1662	415
8	0
1611	207
53	0
184	30
0	0
0	0
132	0
306	1
109	10
67	1
435	5
0	0
340	0
11	0
24	11
458	7
0	0
0	0
224	11
139	13
267	0
98	0
0	0
0	0
119	30
588	631
7	0
142	17
42	1
47	4
0	0
7	0
164	0
126	0
1	0
61	24
230	7
0	0
0	0
195	1
85	0
34	20
82	2
204	0
169	0
10	0
65	21
152	9
176	31
6	170
14	0
386	0
415	4
125	11
35	0
34	0
159	27
120	4
106	29
304	0
249	5
1	0
2	0
71	0
206	0
2	0
9	4
157	5
43	0
0	0
0	0
0	0
0	0
0	0
265	0
0	0
242	37
115	6
4	3
83	15
153	0
143	0
227	0
100	12
639	56
288	2
25	11
725	0
51	7
0	0
430	2
88	0
6	0
136	21
48	2
206	0
41	11
112	23
55	3
60	4
336	63
1	0
0	0
48	0
317	0
86	2
0	0
0	0
1	32
1	0
220	44
277	0
0	0
91	0
2	19
231	112
102	0
0	0
43	37
447	44
70	0
101	0
123	30
120	0
189	63
142	7
0	0
0	0
133	0
30	8
24	1
112	0
0	1
129	6
0	0
0	0
182	8
206	0
166	132
193	10
18	0
148	0
373	1
1005	0
1	0
152	19
1	7
128	0
57	2
78	13
145	6
96	23
0	0
0	0
600	6
39	12
44	0
448	485
55	0
0	0
9	48
0	0
144	0
55	0
97	0
0	3
167	2
56	0
359	23
0	0
0	0
0	0
372	0
8	13
1117	0
0	0
0	0
54	9
53	0
117	1
0	0
0	0
241	12
17	0
1	0
446	73
68	4
1315	67
240	0
209	0
0	3
0	0
55	0
50	2
0	5
0	0
306	0
39	4
65	0
3	0
69	0
0	0
82	41
0	0
4	0
11	0
86	91
43	92
193	34
177	0
77	0
10	2
83	20
0	0
218	26
211	0
354	16
61	1
29	0
163	28
129	2
85	20
105	10
72	0
21	7
5	0
8	2
364	1
144	0
129	25
165	55
60	0
0	0
221	18
204	4
13	11
0	0
63	0
0	0
1	0
50	0
0	0
402	32
0	0
11	10
0	0
243	8
90	0
68	3
67	4
642	8
25	16
114	248
0	0
0	0
316	0
44	25
252	0
0	0
317	31
0	0
3	0
0	1
82	16
153	15
52	0
0	0
327	9
124	0
72	61
55	0
164	182
0	0
123	0
138	18
31	0
297	0
14	4
6	0
817	0
54	3
123	0
6	0
203	0
0	0
154	29
0	0
514	1
241	7
135	0
229	91
0	0
0	0
221	14
0	0
21	0
0	0
369	1
51	3
56	0
186	24
34	0
102	88
202	0
62	1
0	0
102	2
0	0
303	29
257	7
180	1
83	1
99	0
57	4
9	0
63	0
112	0
36	82
188	57
146	5
112	24
140	46
142	0
1	0
101	0
123	1
178	0
1	0
161	0
633	55
173	0
171	38
0	73
4	0
0	0
104	20
56	0
46	6
0	0
82	0
0	0
76	4
109	12
238	1
465	10
20	0
49	0
282	293
92	1
87	0
21	4
0	0
0	0
91	0
95	0
0	0
0	7
193	12
77	5
0	0
203	2
13	647
133	28
170	3
0	0
0	3
23	59
37	3
225	16
0	1
437	1
0	0
145	0
115	0
24	0
68	0
56	0
23	5
409	26
62	8
231	3
93	6
355	0
384	0
93	0
0	0
142	29
211	2
0	0
84	0
3	40
282	8
0	0
81	0
37	2389
0	33
200	32
83	0
30	0
61	0
27	0
134	1
666	32
78	0
188	0
20	19
0	0
6	0
0	0
0	0
0	0
174	0
243	41
128	36
202	232
59	0
205	7
383	4
132	0
53	500
0	19
49	0
839	52
417	0
281	33
0	0
128	0
134	0
33	29
96	0
161	0
6	3
120	11
5	0
33	1
78	0
0	0
26	65
84	21
2	0
0	0
141	0
462	0
110	18
179	15
7	0
130	23
0	0
0	0
133	4
0	0
52	18
0	0
96	0
189	12
406	0
39	33
89	17
326	3
307	0
0	0
22	0
4	3
0	0
65	19
15	46
120	13
1	0
107	7
104	9
172	54
151	17
238	5
107	0
24	26
0	0
97	70
6	0
311	22
250	20
1	0
0	0
5	0
189	0
55	22
138	0
314	0
193	18
0	0
105	0
49	9
100	24
313	0
26	6
158	19
50	6
0	0
39	0
157	34
164	0
63	3
470	27
135	16
1	0
15	2
16	2
368	13
333	7
37	506
100	20
615	82
515	0
50	0
0	0
325	0
15	0
3091	90
12	4
1	1
42	5
40	0
230	0
37	13
60	0
92	0
154	3
178	994
72	12
0	0
45	0
18	105
0	0
291	0
508	0
39	24
42	0
0	0
141	0
253	0
0	0
33	5
202	53
115	2
0	0
0	0
86	7
325	22
39	2
144	0
323	0
56	0
282	0
0	0
12	2
78	10
62	17
481	0
260	32
26	0
0	0
21	38
0	0
97	0
67	5
52	8
0	0
171	12
332	124
77	4
186	20
35	0
262	0
96	2
44	0
227	0
773	82
0	0
345	29
140	0
220	0
4	21
55	3
124	0
6	0
222	258
79	0
327	45
445	2
128	0
454	112
173	1
265	109
10	1
67	0
25	1
0	198
147	0
70	0
46	51
65	52
115	2
275	0
947	3
238	0
33	0
71	0
954	0
192	0
88	31
162	0
0	3
172	1
389	800
0	0
64	0
52	9
93	2
2	0
512	101
100	0
77	0
87	1
57	26
335	43
121	24
14	0
128	92
75	1
565	33
151	24
14	73
106	39
464	0
177	3
0	0
54	0
0	0
3	0
146	0
14	668
65	5
186	0
127	0
245	38
82	0
0	0
169	73
364	0
1996	435
105	11
32	0
0	0
83	2
115	0
81	1
0	0
115	0
145	58
49	25
7	0
88	17
104	1
94	2
3	0
32	39
936	231
26	0
101	1
65	15
21	0
147	0
159	6
94	19
0	0
0	0
11	0
112	0
34	0
125	0
42	8
57	0
0	0
0	0
68	0
61	0
155	12
251	0
137	14
248	7
200	5
0	0
0	0
0	0
33	0
646	114
272	0
0	0
2	0
462	0
64	3
0	0
80	19
19	0
224	3
956	199
83	0
643	121
5	0
380	16
7	9
42	0
8	2
0	1
151	0
0	0
47	0
0	0
101	5
123	0
1003	0
0	0
2	0
92	0
0	0
78	0
184	27
0	0
75	5
200	38
32	24
35	781
29	29
0	0
83	1
19	0
12	0
5	0
2	0
272	5
70	161
0	0
110	13
16	0
97	3
7	0
40	1
117	3
169	34
165	0
236	0
