UniqueCount	AmbigCount
0	0
163	5
0	0
5	0
457	0
0	0
3	0
62	18
3	18
0	0
0	0
12	0
0	0
0	0
302	0
6	0
10	0
0	0
0	0
1	4
0	0
126	0
2	0
0	0
0	0
232	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
86	0
0	0
0	0
0	0
0	0
156	0
0	0
0	0
3	0
9	11
0	0
0	0
43	11
0	0
30	0
56	0
0	0
0	0
0	0
0	0
0	0
8	0
14	0
34	0
0	0
2	0
22	0
0	0
0	0
1	0
12	0
0	0
0	0
0	0
18	0
0	90
4	90
0	0
3	42
0	42
0	0
516	0
30	0
0	0
0	0
3	4
1	0
38	0
0	0
0	0
0	2
8	0
17	0
0	2
0	0
38	0
4	0
22	2
0	6
0	6
1	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
46	0
0	0
0	0
0	0
0	0
0	0
165	8
0	0
0	0
6	0
2	671
0	2
16	673
0	0
0	0
0	0
4	0
0	0
49	0
15	4
4	5
0	0
1559	0
0	3
8	0
7	0
0	0
117	0
73	0
14	0
0	0
0	0
0	0
120	0
0	12
11	12
0	0
0	3
58	11
0	0
2	0
0	36
41	36
0	0
0	0
0	0
0	0
77	0
0	0
28	0
159	0
0	0
0	0
0	0
0	0
0	22
6	5
1	5
0	0
566	1
0	0
0	0
4	0
0	0
74	0
23	22
33	0
0	0
8	0
0	0
18	9
5	9
391	0
105	0
8	0
0	0
9	0
0	21
2	21
0	0
0	0
22	346
15	0
0	2
0	12
0	10
0	3
107	9
0	0
0	0
0	0
173	0
0	0
184	0
2	0
0	0
1	13
1	0
3	0
46	0
15	0
242	0
0	0
0	0
0	0
0	0
2	0
8	2
51	0
0	45
26	45
50	0
9	0
0	0
45	0
115	0
0	0
3	0
5	0
35	0
141	0
39	0
0	0
530	13
16	0
26	0
49	0
9	3
12	3
0	0
6	0
0	0
12	0
24	0
67	0
9	0
55	0
36	20
105	0
0	33
0	33
91	0
310	0
15	0
0	0
1	0
16	0
0	7
0	0
43	2
0	0
166	0
0	0
13	0
895	0
2	0
0	0
0	0
3	4
0	0
0	0
0	0
56	0
16	0
84	0
65	0
7	0
0	0
194	0
32	0
0	0
0	0
36	0
92	0
0	0
7	0
0	0
0	0
0	0
3	0
25	0
162	0
60	0
18	0
0	0
0	0
0	0
0	0
0	0
2	0
12	6
0	0
4	4
119	4
20	3
2	0
0	0
8	0
102	5
